x,y,class
8.089923978568409613e-01,5.877615059519728513e-01,1.000000000000000000e+00
-8.079817134468975093e-01,5.870295216647380965e-01,4.000000000000000000e+00
9.999884491460080405e-01,-3.757904435543125726e-06,0.000000000000000000e+00
-3.083396653756865224e-01,-8.304655164445771121e-01,3.000000000000000000e+00
-3.090171270823804939e-01,9.510558780837603532e-01,3.000000000000000000e+00
-3.089833509958989644e-01,-9.501847978265965944e-01,7.000000000000000000e+00
-8.090169661520798527e-01,-5.877851825294161392e-01,6.000000000000000000e+00
8.089091632792755338e-01,5.876499641329463453e-01,1.000000000000000000e+00
-8.073963860727897401e-01,-5.838233148390057359e-01,6.000000000000000000e+00
3.090726192495645841e-01,9.497167449612926582e-01,2.000000000000000000e+00
8.088455771827143259e-01,5.875951120141374995e-01,1.000000000000000000e+00
7.882089364620015193e-01,-5.763397588593573984e-01,9.000000000000000000e+00
3.090127170388341504e-01,9.510448076450903621e-01,2.000000000000000000e+00
3.041514503397184654e-01,-9.438841504325744536e-01,8.000000000000000000e+00
-8.090168889124200735e-01,-5.877848977568727040e-01,6.000000000000000000e+00
8.089195656461127815e-01,5.876661620519849638e-01,1.000000000000000000e+00
8.081325881280710943e-01,-5.878969097798690813e-01,9.000000000000000000e+00
-9.999716771226141443e-01,-1.358282623083388389e-05,5.000000000000000000e+00
3.090167600384947089e-01,9.510562625143930138e-01,2.000000000000000000e+00
-9.999456998408543518e-01,6.458858636923842816e-05,5.000000000000000000e+00
-8.077154938907867843e-01,5.867685175708934331e-01,4.000000000000000000e+00
-8.088365770004931621e-01,5.878419831922371275e-01,4.000000000000000000e+00
3.092665979096176909e-01,9.506535059182191771e-01,2.000000000000000000e+00
3.079773424984181829e-01,-9.478094965712334785e-01,8.000000000000000000e+00
-3.090511748574197304e-01,9.506813827612267120e-01,3.000000000000000000e+00
2.258267909692548703e-01,-8.672080135584218086e-01,8.000000000000000000e+00
2.353165216368848511e-01,7.708714506945834044e-01,2.000000000000000000e+00
-8.053886921168317281e-01,5.837578059110285489e-01,4.000000000000000000e+00
-9.881822207236601319e-01,-1.544257134416183834e-02,5.000000000000000000e+00
9.999659090488466351e-01,-2.071435627719906792e-06,0.000000000000000000e+00
-3.090402243766399160e-01,9.509924371943615506e-01,3.000000000000000000e+00
8.085196879551840299e-01,5.867125104171653227e-01,1.000000000000000000e+00
-3.090169916730594601e-01,-9.510565161847640558e-01,7.000000000000000000e+00
-3.013518814107478128e-01,-9.005015987517991372e-01,7.000000000000000000e+00
-9.970453916823299734e-01,3.908435503954693982e-03,5.000000000000000000e+00
-3.090169793454353164e-01,-9.510565166132578518e-01,7.000000000000000000e+00
7.996477954043107461e-01,-5.817328760762789930e-01,9.000000000000000000e+00
-3.089339167146966658e-01,-9.510275109029252549e-01,7.000000000000000000e+00
8.089995302309340719e-01,5.877597111363935811e-01,1.000000000000000000e+00
8.055482359180395902e-01,-5.871283874786528134e-01,9.000000000000000000e+00
3.089975492020192172e-01,9.509911286468315517e-01,2.000000000000000000e+00
8.089938595042622804e-01,5.877686468871038405e-01,1.000000000000000000e+00
-6.051747103355495927e-01,4.170977103878588110e-01,4.000000000000000000e+00
3.090751911981249322e-01,9.508562385546686091e-01,2.000000000000000000e+00
8.088057895346668635e-01,-5.876808766236583104e-01,9.000000000000000000e+00
3.090169230428316816e-01,9.510552789129849138e-01,2.000000000000000000e+00
9.999012767083725883e-01,-3.232415514120540152e-05,0.000000000000000000e+00
-8.089205659608207366e-01,5.848642129145057433e-01,4.000000000000000000e+00
8.088045716812658492e-01,-5.876577204786808117e-01,9.000000000000000000e+00
8.089930309905767336e-01,5.877686596174268585e-01,1.000000000000000000e+00
-8.075733573884728012e-01,5.863629179329246099e-01,4.000000000000000000e+00
3.089711858425259750e-01,-9.510006271246267406e-01,8.000000000000000000e+00
8.089129170671754965e-01,5.876371432977713916e-01,1.000000000000000000e+00
3.088110675496723578e-01,-9.503947497729715588e-01,8.000000000000000000e+00
-8.108131402702618562e-01,5.484714009426264747e-01,4.000000000000000000e+00
-9.999725649650933468e-01,-1.714571754350704304e-05,5.000000000000000000e+00
8.086938515947305062e-01,-5.874369460052319969e-01,9.000000000000000000e+00
1.720057271980705016e-01,-8.627909477104449554e-01,8.000000000000000000e+00
3.074545705259325579e-01,-9.484473284043646313e-01,8.000000000000000000e+00
-3.090394393278574903e-01,9.510255558680056343e-01,3.000000000000000000e+00
-3.080334068681809256e-01,-9.500152749341591596e-01,7.000000000000000000e+00
-8.090482077416639717e-01,-5.875386214265352347e-01,6.000000000000000000e+00
9.999998540065146990e-01,-7.763519495940137928e-08,0.000000000000000000e+00
9.999494484047100062e-01,-1.164655476143649060e-05,0.000000000000000000e+00
-3.090171781096243686e-01,9.510561701970839943e-01,3.000000000000000000e+00
9.928850053899026529e-01,-5.831278111777713456e-04,0.000000000000000000e+00
3.083338120728253418e-01,8.953798693880737902e-01,2.000000000000000000e+00
9.955235767681115400e-01,-1.480119781275973179e-03,6.000000000000000000e+00
-8.088812113638457202e-01,-5.873032568490892391e-01,6.000000000000000000e+00
6.512590022845725635e-01,-4.865434328376013196e-01,4.000000000000000000e+00
7.778806026601757795e-01,-5.729841409043402445e-01,9.000000000000000000e+00
-4.227352559559642287e-01,7.945342896333382754e-01,3.000000000000000000e+00
-3.099024563542620569e-01,9.497577058392160376e-01,3.000000000000000000e+00
-3.090169881004811714e-01,9.510562880365717175e-01,3.000000000000000000e+00
3.096047428980173710e-01,9.506216489805118242e-01,2.000000000000000000e+00
-3.089767529575491722e-01,9.508226377102084736e-01,3.000000000000000000e+00
8.087960299182376245e-01,-5.876923121522613647e-01,9.000000000000000000e+00
8.088146067100125958e-01,5.875010986309918692e-01,1.000000000000000000e+00
4.271855642218684301e-01,8.412173362560718681e-01,2.000000000000000000e+00
-8.086594437039040795e-01,-5.876873906018379445e-01,6.000000000000000000e+00
3.090146439357667751e-01,-9.510461542370981514e-01,8.000000000000000000e+00
9.998208667978442099e-01,-5.540029043638390507e-05,0.000000000000000000e+00
-9.994056766443982776e-01,-2.116855160274363611e-04,5.000000000000000000e+00
-8.090169945006906449e-01,-5.877852522758765241e-01,6.000000000000000000e+00
-8.090395050977471358e-01,-5.876812292414241856e-01,6.000000000000000000e+00
-8.090169856151029348e-01,-5.877852522543198788e-01,6.000000000000000000e+00
-3.090101694852122605e-01,9.503255769776766115e-01,3.000000000000000000e+00
3.085214675798691464e-01,-9.498847212005336882e-01,8.000000000000000000e+00
3.090132790337123958e-01,-9.510150597416675566e-01,8.000000000000000000e+00
3.102864960805101213e-01,9.498439175054308459e-01,2.000000000000000000e+00
-3.090119572472054266e-01,-9.490129639942431750e-01,7.000000000000000000e+00
-9.999560235485873694e-01,5.422499781467789653e-05,5.000000000000000000e+00
3.088700261684516057e-01,-9.505767935592950302e-01,8.000000000000000000e+00
8.089475721899485050e-01,-5.877976444151368218e-01,9.000000000000000000e+00
-8.090170067864367320e-01,-5.877852341376130774e-01,6.000000000000000000e+00
8.087026471205446265e-01,5.875709309074242936e-01,1.000000000000000000e+00
3.090012777974711078e-01,-9.510155483128029941e-01,8.000000000000000000e+00
-8.089557716970116052e-01,5.877391301153135350e-01,4.000000000000000000e+00
8.090019242234778307e-01,5.877690608532150085e-01,1.000000000000000000e+00
3.090268215375785443e-01,9.510491664067656226e-01,2.000000000000000000e+00
-9.973751949915159454e-01,-3.001236424815946751e-03,5.000000000000000000e+00
5.440645167074555921e-01,-5.154291741911285474e-01,9.000000000000000000e+00
8.089071267437966117e-01,5.876256989724661928e-01,1.000000000000000000e+00
8.089633526648091211e-01,-5.877865290544489474e-01,9.000000000000000000e+00
-3.090170155232272453e-01,-9.510564599099767813e-01,7.000000000000000000e+00
-9.998666135427654034e-01,-1.399928586490637946e-04,5.000000000000000000e+00
-8.090163183957574944e-01,5.877840824986350077e-01,4.000000000000000000e+00
9.998393974532994166e-01,-5.426902853033383509e-05,0.000000000000000000e+00
3.090184562807237745e-01,-9.510157695224060737e-01,8.000000000000000000e+00
7.991798768602393910e-01,-5.884610335562689976e-01,9.000000000000000000e+00
8.072850697600586489e-01,-5.883276362516204339e-01,9.000000000000000000e+00
8.088392875698866558e-01,5.875700896982078980e-01,1.000000000000000000e+00
9.946436483449053734e-01,-1.640049677858676719e-03,0.000000000000000000e+00
-9.997324523403390284e-01,-6.792081238690964235e-05,5.000000000000000000e+00
3.090158107175388635e-01,9.510287290582712938e-01,2.000000000000000000e+00
-3.090168785937755236e-01,9.510553142237557767e-01,3.000000000000000000e+00
-3.090167144803437349e-01,-9.510554065223674192e-01,7.000000000000000000e+00
8.066902759544456458e-01,1.464732041451671241e-01,8.000000000000000000e+00
8.089655820532725139e-01,-5.877647539505910235e-01,9.000000000000000000e+00
-7.977372971290620507e-01,5.784972706897421046e-01,4.000000000000000000e+00
9.995315402077286082e-01,1.143510092160182243e-04,0.000000000000000000e+00
-8.074664705161698208e-01,-5.872455543896349939e-01,6.000000000000000000e+00
-3.090169976052468126e-01,9.510564942234845942e-01,3.000000000000000000e+00
8.089402101014971924e-01,-5.877823667879530367e-01,9.000000000000000000e+00
-9.995215641195540623e-01,3.662642161944309441e-04,5.000000000000000000e+00
3.090169441749452406e-01,9.510562747151751761e-01,2.000000000000000000e+00
8.083142159826803841e-01,5.871701939739660814e-01,1.000000000000000000e+00
-3.090111087332461093e-01,9.510148804437610348e-01,3.000000000000000000e+00
8.081483339622455020e-01,5.869263239245083863e-01,1.000000000000000000e+00
-3.093385165499704659e-01,9.505341249227508005e-01,3.000000000000000000e+00
-8.464793174153172339e-01,-4.615938599270631992e-01,6.000000000000000000e+00
-9.999385735959891441e-01,1.062120289335192892e-05,5.000000000000000000e+00
-3.090078503601982329e-01,-9.489181468104539441e-01,7.000000000000000000e+00
-7.970784963310612037e-01,5.763101372539842782e-01,4.000000000000000000e+00
3.090253161666858261e-01,9.510502927864886713e-01,2.000000000000000000e+00
3.090060256621243173e-01,9.510551773477287085e-01,2.000000000000000000e+00
-8.090153726082961461e-01,-5.877846138222347916e-01,6.000000000000000000e+00
-3.086003264173580174e-01,9.496342379806264056e-01,3.000000000000000000e+00
3.086776960310557150e-01,9.506798332266787055e-01,2.000000000000000000e+00
-8.090162670318955529e-01,-5.877848450846872019e-01,6.000000000000000000e+00
-9.999982401122506914e-01,1.123831841798405984e-06,5.000000000000000000e+00
-8.088979260421244044e-01,5.877241939280775096e-01,4.000000000000000000e+00
3.089282066668792015e-01,-9.508366621270317731e-01,8.000000000000000000e+00
8.075077227470814911e-01,-5.867097589619065801e-01,9.000000000000000000e+00
-3.090029153824824237e-01,-9.402310153017291450e-01,7.000000000000000000e+00
8.089864615707769158e-01,5.877542537952334945e-01,1.000000000000000000e+00
-3.090169186517952582e-01,9.510565593384404659e-01,3.000000000000000000e+00
9.999940349126760220e-01,-1.975027869955376849e-06,0.000000000000000000e+00
-3.090417179029815165e-01,9.510157042330840138e-01,3.000000000000000000e+00
3.087513091162264467e-01,-9.504181438203763710e-01,8.000000000000000000e+00
-3.087053078416835961e-01,9.476582629636420840e-01,3.000000000000000000e+00
8.090131835763236801e-01,5.877812062794169901e-01,1.000000000000000000e+00
7.954536091163256772e-01,-5.778862818335775975e-01,9.000000000000000000e+00
-3.082671471708947619e-01,9.506975178792672621e-01,3.000000000000000000e+00
-7.775696781104285416e-01,5.600992980041469282e-01,4.000000000000000000e+00
-8.090164915810375001e-01,5.877842660236514138e-01,4.000000000000000000e+00
-8.090240495164573442e-01,-5.877255347572789557e-01,6.000000000000000000e+00
-8.089911013933892558e-01,5.877658294656252780e-01,4.000000000000000000e+00
3.158528605253145272e-01,9.460599786491016294e-01,2.000000000000000000e+00
8.089094027327002889e-01,5.876863664273423993e-01,1.000000000000000000e+00
3.089923484731296743e-01,-9.506896543994509674e-01,8.000000000000000000e+00
3.090073097066877716e-01,9.510522636937408514e-01,2.000000000000000000e+00
-9.999966458103142219e-01,1.162950257912725647e-06,5.000000000000000000e+00
-8.089901534732011346e-01,5.877651211875357662e-01,4.000000000000000000e+00
2.756186828102034081e-01,-9.226606572149613772e-01,8.000000000000000000e+00
8.363890570565590821e-02,-7.184367652664443993e-01,8.000000000000000000e+00
-8.087743561771603140e-01,5.873459074293997384e-01,4.000000000000000000e+00
9.991188763925911154e-01,-9.317142423928508445e-04,0.000000000000000000e+00
9.999978387386680989e-01,-7.337799307763400086e-07,0.000000000000000000e+00
3.090178754438425157e-01,9.508887324544851305e-01,2.000000000000000000e+00
-3.090262380379866780e-01,9.510419318693512647e-01,3.000000000000000000e+00
3.090169631256719507e-01,9.510564004091119905e-01,2.000000000000000000e+00
-3.082240834132745633e-01,-9.499309348381199669e-01,7.000000000000000000e+00
-3.005524199841540511e-01,-8.335343601383441436e-01,7.000000000000000000e+00
9.852892461983341343e-01,-9.300092262839169954e-03,0.000000000000000000e+00
2.991746534435053007e-01,-9.456403232906526179e-01,8.000000000000000000e+00
-3.090059251334403845e-01,-9.510355646333785717e-01,7.000000000000000000e+00
-8.083348172758872963e-01,5.872664734506746198e-01,4.000000000000000000e+00
-8.090098269884236082e-01,5.877811251349615018e-01,4.000000000000000000e+00
-3.089269913103945275e-01,-9.498481173624654383e-01,7.000000000000000000e+00
8.087915476458634734e-01,-5.877050908790970585e-01,9.000000000000000000e+00
-8.090169415155276100e-01,-5.877852516080240841e-01,6.000000000000000000e+00
8.090071875417189640e-01,-5.877820126067712092e-01,9.000000000000000000e+00
9.998530359458477346e-01,-5.929729159356057495e-05,0.000000000000000000e+00
8.082282695048411680e-01,-5.876933063406889479e-01,9.000000000000000000e+00
3.090213281150940294e-01,-9.507361477177572739e-01,8.000000000000000000e+00
9.999552723548007505e-01,-1.109642697054482384e-05,0.000000000000000000e+00
-8.074901759716932581e-01,5.864559260090694837e-01,4.000000000000000000e+00
-8.073570726784256024e-01,-5.845302287901338323e-01,6.000000000000000000e+00
9.997988166370378460e-01,1.464824368220591809e-04,0.000000000000000000e+00
-8.088236939709303464e-01,-5.877782420632660099e-01,6.000000000000000000e+00
-3.117369770264768469e-01,9.466453099658578285e-01,3.000000000000000000e+00
-9.999918056029366564e-01,8.912169963569894330e-06,5.000000000000000000e+00
-7.049936415800654999e-01,5.107082220393822647e-01,4.000000000000000000e+00
3.096830047537953989e-01,-9.474010403311284856e-01,8.000000000000000000e+00
-3.090170022987758225e-01,9.510564095576763410e-01,3.000000000000000000e+00
-3.089917361480596925e-01,9.509486292154228915e-01,3.000000000000000000e+00
8.073549511123917499e-01,-5.866086343829691740e-01,9.000000000000000000e+00
-3.090198147204368806e-01,9.510525423147198065e-01,3.000000000000000000e+00
-3.090161684033205791e-01,9.510538551975251664e-01,3.000000000000000000e+00
-3.028939990916533764e-01,9.119406011069202123e-01,3.000000000000000000e+00
-3.089916463719044604e-01,-9.510467642496888141e-01,7.000000000000000000e+00
3.079873812376374143e-01,-9.480621845548146132e-01,8.000000000000000000e+00
9.998552867849852532e-01,-4.700842773140232741e-05,0.000000000000000000e+00
3.099465391587975516e-01,9.453306757442828667e-01,8.000000000000000000e+00
-2.282541324998206556e-02,-8.484452568432011843e-02,2.000000000000000000e+00
8.087420568827670131e-01,5.877353028215844821e-01,1.000000000000000000e+00
-3.090154153303228401e-01,-9.510527608092661511e-01,7.000000000000000000e+00
9.999622448767404581e-01,-1.129263847357267157e-05,0.000000000000000000e+00
-8.090145716895779104e-01,-5.877840408224391799e-01,6.000000000000000000e+00
-9.999964103149031613e-01,-9.049331773333976483e-07,5.000000000000000000e+00
-8.089109107231150508e-01,5.877024713947804901e-01,4.000000000000000000e+00
-3.090170825315735059e-01,9.510549649916271164e-01,3.000000000000000000e+00
2.171798116624364394e-01,-6.093294914365738890e-01,8.000000000000000000e+00
9.999989018241287608e-01,-5.788682779947080508e-07,0.000000000000000000e+00
